"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Moviment","Nacionalitat","Nombre"
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Baixa","Espanyols",592
2020,8,"Nou Barris",45,"Porta","Baixa","Espanyols",699
2020,8,"Nou Barris",46,"el Turó de la Peira","Baixa","Espanyols",471
2020,8,"Nou Barris",47,"Can Peguera","Baixa","Espanyols",61
2020,8,"Nou Barris",48,"la Guineueta","Baixa","Espanyols",375
2020,8,"Nou Barris",49,"Canyelles","Baixa","Espanyols",119
2020,8,"Nou Barris",50,"les Roquetes","Baixa","Espanyols",391
2020,8,"Nou Barris",51,"Verdun","Baixa","Espanyols",307
2020,8,"Nou Barris",52,"la Prosperitat","Baixa","Espanyols",701
2020,8,"Nou Barris",53,"la Trinitat Nova","Baixa","Espanyols",162
2020,8,"Nou Barris",54,"Torre Baró","Baixa","Espanyols",84
2020,8,"Nou Barris",55,"Ciutat Meridiana","Baixa","Espanyols",179
2020,8,"Nou Barris",56,"Vallbona","Baixa","Espanyols",21
2020,9,"Sant Andreu",57,"la Trinitat Vella","Baixa","Espanyols",233
2020,9,"Sant Andreu",58,"Baró de Viver","Baixa","Espanyols",67
2020,9,"Sant Andreu",59,"el Bon Pastor","Baixa","Espanyols",392
2020,9,"Sant Andreu",60,"Sant Andreu","Baixa","Espanyols",1495
2020,9,"Sant Andreu",61,"la Sagrera","Baixa","Espanyols",828
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Baixa","Espanyols",421
2020,9,"Sant Andreu",63,"Navas","Baixa","Espanyols",656
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Baixa","Espanyols",1135
2020,10,"Sant Martí",65,"el Clot","Baixa","Espanyols",675
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Baixa","Espanyols",372
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Baixa","Espanyols",224
2020,10,"Sant Martí",68,"el Poblenou","Baixa","Espanyols",906
